# c1_x c1_y c1_z c2_x c2_y c2_z p1_x p1_y p1_z p2_x p2_y p2_z V cs
0 -600 0 0 600 0 -272 -176 0 -272 -144 0 19.9146 1
0 -600 0 0 600 0 -272 -144 0 -272 -112 0 14.6624 1
0 -600 0 0 600 0 -272 -112 0 -272 -80 0 13.4377 1
0 -600 0 0 600 0 -272 -80 0 -272 -48 0 10.7436 1
0 -600 0 0 600 0 -272 -48 0 -272 -16 0 10.2032 1
0 -600 0 0 600 0 -272 -16 0 -272 16 0 9.50838 1
0 -600 0 0 600 0 -272 16 0 -272 48 0 10.2032 1
0 -600 0 0 600 0 -272 48 0 -272 80 0 10.7436 1
0 -600 0 0 600 0 -272 80 0 -272 112 0 13.4377 1
0 -600 0 0 600 0 -272 112 0 -272 144 0 14.6624 1
0 -600 0 0 600 0 -272 144 0 -272 176 0 19.9146 1
0 -600 0 0 600 0 -272 176 0 -272 208 0 21.1267 1
0 -600 0 0 600 0 -272 208 0 -272 240 0 26.2513 1
0 -600 0 0 600 0 -272 240 0 -272 272 0 26.8387 1
0 -600 0 0 600 0 -272 272 0 -272 304 0 30.5255 1
0 -600 0 0 600 0 -272 304 0 -272 336 0 30.9956 1
0 -600 0 0 600 0 -272 336 0 -272 368 0 33.0329 1
0 -600 0 0 600 0 -272 368 0 -272 400 0 33.1177 1
0 -600 0 0 600 0 -272 -400 0 -272 -336 0 66.1506 1
0 -600 0 0 600 0 -272 -368 0 -272 -304 0 64.0285 1
0 -600 0 0 600 0 -272 -336 0 -272 -272 0 61.5211 1
0 -600 0 0 600 0 -272 -304 0 -272 -240 0 57.3642 1
0 -600 0 0 600 0 -272 -272 0 -272 -208 0 53.0899 1
0 -600 0 0 600 0 -272 -240 0 -272 -176 0 47.378 1
0 -600 0 0 600 0 -272 -208 0 -272 -144 0 41.0413 1
0 -600 0 0 600 0 -272 -176 0 -272 -112 0 34.577 1
0 -600 0 0 600 0 -272 -144 0 -272 -80 0 28.1001 1
0 -600 0 0 600 0 -272 -112 0 -272 -48 0 24.1813 1
0 -600 0 0 600 0 -272 -80 0 -272 -16 0 20.9467 1
0 -600 0 0 600 0 -272 -48 0 -272 16 0 19.7115 1
0 -600 0 0 600 0 -272 -16 0 -272 48 0 19.7115 1
0 -600 0 0 600 0 -272 16 0 -272 80 0 20.9467 1
0 -600 0 0 600 0 -272 48 0 -272 112 0 24.1813 1
0 -600 0 0 600 0 -272 80 0 -272 144 0 28.1001 1
0 -600 0 0 600 0 -272 112 0 -272 176 0 34.577 1
0 -600 0 0 600 0 -272 144 0 -272 208 0 41.0413 1
0 -600 0 0 600 0 -272 176 0 -272 240 0 47.378 1
0 -600 0 0 600 0 -272 208 0 -272 272 0 53.0899 1
0 -600 0 0 600 0 -272 240 0 -272 304 0 57.3642 1
0 -600 0 0 600 0 -272 272 0 -272 336 0 61.5211 1
0 -600 0 0 600 0 -272 304 0 -272 368 0 64.0285 1
0 -600 0 0 600 0 -272 336 0 -272 400 0 66.1506 1
0 -600 0 0 600 0 -240 -400 0 -240 -368 0 40.8895 1
0 -600 0 0 600 0 -240 -368 0 -240 -336 0 40.1469 1
0 -600 0 0 600 0 -240 -336 0 -240 -304 0 36.7469 1
0 -600 0 0 600 0 -240 -304 0 -240 -272 0 35.9622 1
0 -600 0 0 600 0 -240 -272 0 -240 -240 0 31.1468 1
0 -600 0 0 600 0 -240 -240 0 -240 -208 0 30.3832 1
0 -600 0 0 600 0 -240 -208 0 -240 -176 0 23.745 1
0 -600 0 0 600 0 -240 -176 0 -240 -144 0 21.9776 1
0 -600 0 0 600 0 -240 -144 0 -240 -112 0 14.3187 1
0 -600 0 0 600 0 -240 -112 0 -240 -80 0 12.8075 1
0 -600 0 0 600 0 -240 -80 0 -240 -48 0 9.48291 1
0 -600 0 0 600 0 -240 -48 0 -240 -16 0 8.87241 1
0 -600 0 0 600 0 -240 -16 0 -240 16 0 8.08748 1
0 -600 0 0 600 0 -240 16 0 -240 48 0 8.87241 1
0 -600 0 0 600 0 -240 48 0 -240 80 0 9.48291 1
0 -600 0 0 600 0 -240 80 0 -240 112 0 12.8075 1
0 -600 0 0 600 0 -240 112 0 -240 144 0 14.3187 1
0 -600 0 0 600 0 -240 144 0 -240 176 0 21.9776 1
0 -600 0 0 600 0 -240 176 0 -240 208 0 23.745 1
0 -600 0 0 600 0 -240 208 0 -240 240 0 30.3832 1
0 -600 0 0 600 0 -240 240 0 -240 272 0 31.1468 1
0 -600 0 0 600 0 -240 272 0 -240 304 0 35.9622 1
0 -600 0 0 600 0 -240 304 0 -240 336 0 36.7469 1
0 -600 0 0 600 0 -240 336 0 -240 368 0 40.1469 1
0 -600 0 0 600 0 -240 368 0 -240 400 0 40.8895 1
0 -600 0 0 600 0 -240 -400 0 -240 -336 0 81.0365 1
0 -600 0 0 600 0 -240 -368 0 -240 -304 0 76.8938 1
0 -600 0 0 600 0 -240 -336 0 -240 -272 0 72.7091 1
0 -600 0 0 600 0 -240 -304 0 -240 -240 0 67.109 1
0 -600 0 0 600 0 -240 -272 0 -240 -208 0 61.53 1
0 -600 0 0 600 0 -240 -240 0 -240 -176 0 54.1282 1
0 -600 0 0 600 0 -240 -208 0 -240 -144 0 45.7225 1
0 -600 0 0 600 0 -240 -176 0 -240 -112 0 36.2963 1
0 -600 0 0 600 0 -240 -144 0 -240 -80 0 27.1263 1
0 -600 0 0 600 0 -240 -112 0 -240 -48 0 22.2904 1
0 -600 0 0 600 0 -240 -80 0 -240 -16 0 18.3553 1
0 -600 0 0 600 0 -240 -48 0 -240 16 0 16.9599 1
0 -600 0 0 600 0 -240 -16 0 -240 48 0 16.9599 1
0 -600 0 0 600 0 -240 16 0 -240 80 0 18.3553 1
0 -600 0 0 600 0 -240 48 0 -240 112 0 22.2904 1
0 -600 0 0 600 0 -240 80 0 -240 144 0 27.1263 1
0 -600 0 0 600 0 -240 112 0 -240 176 0 36.2963 1
0 -600 0 0 600 0 -240 144 0 -240 208 0 45.7225 1
0 -600 0 0 600 0 -240 176 0 -240 240 0 54.1282 1
0 -600 0 0 600 0 -240 208 0 -240 272 0 61.53 1
0 -600 0 0 600 0 -240 240 0 -240 304 0 67.109 1
0 -600 0 0 600 0 -240 272 0 -240 336 0 72.7091 1
0 -600 0 0 600 0 -240 304 0 -240 368 0 76.8938 1
0 -600 0 0 600 0 -240 336 0 -240 400 0 81.0365 1
0 -600 0 0 600 0 -208 -400 0 -208 -368 0 49.062 1
0 -600 0 0 600 0 -208 -368 0 -208 -336 0 47.5597 1
0 -600 0 0 600 0 -208 -336 0 -208 -304 0 42.6805 1
0 -600 0 0 600 0 -208 -304 0 -208 -272 0 41.5545 1
0 -600 0 0 600 0 -208 -272 0 -208 -240 0 35.5858 1
0 -600 0 0 600 0 -208 -240 0 -208 -208 0 34.6429 1
0 -600 0 0 600 0 -208 -208 0 -208 -176 0 26.4675 1
0 -600 0 0 600 0 -208 -176 0 -208 -144 0 24.0994 1
0 -600 0 0 600 0 -208 -144 0 -208 -112 0 13.8378 1
0 -600 0 0 600 0 -208 -112 0 -208 -80 0 12.0528 1
0 -600 0 0 600 0 -208 -80 0 -208 -48 0 8.12568 1
0 -600 0 0 600 0 -208 -48 0 -208 -16 0 7.45513 1
0 -600 0 0 600 0 -208 -16 0 -208 16 0 6.593 1
0 -600 0 0 600 0 -208 16 0 -208 48 0 7.45513 1
0 -600 0 0 600 0 -208 48 0 -208 80 0 8.12568 1
0 -600 0 0 600 0 -208 80 0 -208 112 0 12.0528 1
0 -600 0 0 600 0 -208 112 0 -208 144 0 13.8378 1
0 -600 0 0 600 0 -208 144 0 -208 176 0 24.0994 1
0 -600 0 0 600 0 -208 176 0 -208 208 0 26.4675 1
0 -600 0 0 600 0 -208 208 0 -208 240 0 34.6429 1
0 -600 0 0 600 0 -208 240 0 -208 272 0 35.5858 1
0 -600 0 0 600 0 -208 272 0 -208 304 0 41.5545 1
0 -600 0 0 600 0 -208 304 0 -208 336 0 42.6805 1
0 -600 0 0 600 0 -208 336 0 -208 368 0 47.5597 1
0 -600 0 0 600 0 -208 368 0 -208 400 0 49.062 1
0 -600 0 0 600 0 -208 -400 0 -208 -336 0 96.6217 1
0 -600 0 0 600 0 -208 -368 0 -208 -304 0 90.2401 1
0 -600 0 0 600 0 -208 -336 0 -208 -272 0 84.2349 1
0 -600 0 0 600 0 -208 -304 0 -208 -240 0 77.1403 1
0 -600 0 0 600 0 -208 -272 0 -208 -208 0 70.2287 1
0 -600 0 0 600 0 -208 -240 0 -208 -176 0 61.1103 1
0 -600 0 0 600 0 -208 -208 0 -208 -144 0 50.5669 1
0 -600 0 0 600 0 -208 -176 0 -208 -112 0 37.9372 1
0 -600 0 0 600 0 -208 -144 0 -208 -80 0 25.8906 1
0 -600 0 0 600 0 -208 -112 0 -208 -48 0 20.1784 1
0 -600 0 0 600 0 -208 -80 0 -208 -16 0 15.5808 1
0 -600 0 0 600 0 -208 -48 0 -208 16 0 14.0481 1
0 -600 0 0 600 0 -208 -16 0 -208 48 0 14.0481 1
0 -600 0 0 600 0 -208 16 0 -208 80 0 15.5808 1
0 -600 0 0 600 0 -208 48 0 -208 112 0 20.1784 1
0 -600 0 0 600 0 -208 80 0 -208 144 0 25.8906 1
0 -600 0 0 600 0 -208 112 0 -208 176 0 37.9372 1
0 -600 0 0 600 0 -208 144 0 -208 208 0 50.5669 1
0 -600 0 0 600 0 -208 176 0 -208 240 0 61.1103 1
0 -600 0 0 600 0 -208 208 0 -208 272 0 70.2287 1
0 -600 0 0 600 0 -208 240 0 -208 304 0 77.1403 1
0 -600 0 0 600 0 -208 272 0 -208 336 0 84.2349 1
0 -600 0 0 600 0 -208 304 0 -208 368 0 90.2401 1
0 -600 0 0 600 0 -208 336 0 -208 400 0 96.6217 1
0 -600 0 0 600 0 -176 -400 0 -176 -368 0 60.6788 1
0 -600 0 0 600 0 -176 -368 0 -176 -336 0 57.3321 1
0 -600 0 0 600 0 -176 -336 0 -176 -304 0 49.8752 1
0 -600 0 0 600 0 -176 -304 0 -176 -272 0 48.1544 1
0 -600 0 0 600 0 -176 -272 0 -176 -240 0 40.9211 1
0 -600 0 0 600 0 -176 -240 0 -176 -208 0 39.7925 1
0 -600 0 0 600 0 -176 -208 0 -176 -176 0 30.0964 1
0 -600 0 0 600 0 -176 -176 0 -176 -144 0 26.7046 1
0 -600 0 0 600 0 -176 -144 0 -176 -112 0 12.0067 1
0 -600 0 0 600 0 -176 -112 0 -176 -80 0 10.1698 1
0 -600 0 0 600 0 -176 -80 0 -176 -48 0 6.12849 1
0 -600 0 0 600 0 -176 -48 0 -176 -16 0 5.52181 1
0 -600 0 0 600 0 -176 -16 0 -176 16 0 4.74179 1
0 -600 0 0 600 0 -176 16 0 -176 48 0 5.52181 1
0 -600 0 0 600 0 -176 48 0 -176 80 0 6.12849 1
0 -600 0 0 600 0 -176 80 0 -176 112 0 10.1698 1
0 -600 0 0 600 0 -176 112 0 -176 144 0 12.0067 1
0 -600 0 0 600 0 -176 144 0 -176 176 0 26.7046 1
0 -600 0 0 600 0 -176 176 0 -176 208 0 30.0964 1
0 -600 0 0 600 0 -176 208 0 -176 240 0 39.7925 1
0 -600 0 0 600 0 -176 240 0 -176 272 0 40.9211 1
0 -600 0 0 600 0 -176 272 0 -176 304 0 48.1544 1
0 -600 0 0 600 0 -176 304 0 -176 336 0 49.8752 1
0 -600 0 0 600 0 -176 336 0 -176 368 0 57.3321 1
0 -600 0 0 600 0 -176 368 0 -176 400 0 60.6788 1
0 -600 0 0 600 0 -176 -400 0 -176 -336 0 118.011 1
0 -600 0 0 600 0 -176 -368 0 -176 -304 0 107.207 1
0 -600 0 0 600 0 -176 -336 0 -176 -272 0 98.0296 1
0 -600 0 0 600 0 -176 -304 0 -176 -240 0 89.0755 1
0 -600 0 0 600 0 -176 -272 0 -176 -208 0 80.7136 1
0 -600 0 0 600 0 -176 -240 0 -176 -176 0 69.8889 1
0 -600 0 0 600 0 -176 -208 0 -176 -144 0 56.801 1
0 -600 0 0 600 0 -176 -176 0 -176 -112 0 38.7113 1
0 -600 0 0 600 0 -176 -144 0 -176 -80 0 22.1765 1
0 -600 0 0 600 0 -176 -112 0 -176 -48 0 16.2983 1
0 -600 0 0 600 0 -176 -80 0 -176 -16 0 11.6503 1
0 -600 0 0 600 0 -176 -48 0 -176 16 0 10.2636 1
0 -600 0 0 600 0 -176 -16 0 -176 48 0 10.2636 1
0 -600 0 0 600 0 -176 16 0 -176 80 0 11.6503 1
0 -600 0 0 600 0 -176 48 0 -176 112 0 16.2983 1
0 -600 0 0 600 0 -176 80 0 -176 144 0 22.1765 1
0 -600 0 0 600 0 -176 112 0 -176 176 0 38.7113 1
0 -600 0 0 600 0 -176 144 0 -176 208 0 56.801 1
0 -600 0 0 600 0 -176 176 0 -176 240 0 69.8889 1
0 -600 0 0 600 0 -176 208 0 -176 272 0 80.7136 1
0 -600 0 0 600 0 -176 240 0 -176 304 0 89.0755 1
0 -600 0 0 600 0 -176 272 0 -176 336 0 98.0296 1
0 -600 0 0 600 0 -176 304 0 -176 368 0 107.207 1
0 -600 0 0 600 0 -176 336 0 -176 400 0 118.011 1
0 -600 0 0 600 0 -144 -400 0 -144 -368 0 72.8849 1
0 -600 0 0 600 0 -144 -368 0 -144 -336 0 67.3233 1
0 -600 0 0 600 0 -144 -336 0 -144 -304 0 57.0135 1
0 -600 0 0 600 0 -144 -304 0 -144 -272 0 54.6343 1
0 -600 0 0 600 0 -144 -272 0 -144 -240 0 45.955 1
0 -600 0 0 600 0 -144 -240 0 -144 -208 0 44.6211 1
0 -600 0 0 600 0 -144 -208 0 -144 -176 0 33.2932 1
0 -600 0 0 600 0 -144 -176 0 -144 -144 0 29.0168 1
0 -600 0 0 600 0 -144 -144 0 -144 -112 0 10.4858 1
0 -600 0 0 600 0 -144 -112 0 -144 -80 0 8.58877 1
0 -600 0 0 600 0 -144 -80 0 -144 -48 0 4.41532 1
0 -600 0 0 600 0 -144 -48 0 -144 -16 0 3.85848 1
0 -600 0 0 600 0 -144 -16 0 -144 16 0 3.14255 1
0 -600 0 0 600 0 -144 16 0 -144 48 0 3.85848 1
0 -600 0 0 600 0 -144 48 0 -144 80 0 4.41532 1
0 -600 0 0 600 0 -144 80 0 -144 112 0 8.58877 1
0 -600 0 0 600 0 -144 112 0 -144 144 0 10.4858 1
0 -600 0 0 600 0 -144 144 0 -144 176 0 29.0168 1
0 -600 0 0 600 0 -144 176 0 -144 208 0 33.2932 1
0 -600 0 0 600 0 -144 208 0 -144 240 0 44.6211 1
0 -600 0 0 600 0 -144 240 0 -144 272 0 45.955 1
0 -600 0 0 600 0 -144 272 0 -144 304 0 54.6343 1
0 -600 0 0 600 0 -144 304 0 -144 336 0 57.0135 1
0 -600 0 0 600 0 -144 336 0 -144 368 0 67.3233 1
0 -600 0 0 600 0 -144 368 0 -144 400 0 72.8849 1
0 -600 0 0 600 0 -144 -400 0 -144 -336 0 140.208 1
0 -600 0 0 600 0 -144 -368 0 -144 -304 0 124.337 1
0 -600 0 0 600 0 -144 -336 0 -144 -272 0 111.648 1
0 -600 0 0 600 0 -144 -304 0 -144 -240 0 100.589 1
0 -600 0 0 600 0 -144 -272 0 -144 -208 0 90.5761 1
0 -600 0 0 600 0 -144 -240 0 -144 -176 0 77.9143 1
0 -600 0 0 600 0 -144 -208 0 -144 -144 0 62.31 1
0 -600 0 0 600 0 -144 -176 0 -144 -112 0 39.5026 1
0 -600 0 0 600 0 -144 -144 0 -144 -80 0 19.0746 1
0 -600 0 0 600 0 -144 -112 0 -144 -48 0 13.0041 1
0 -600 0 0 600 0 -144 -80 0 -144 -16 0 8.2738 1
0 -600 0 0 600 0 -144 -48 0 -144 16 0 7.00103 1
0 -600 0 0 600 0 -144 -16 0 -144 48 0 7.00103 1
0 -600 0 0 600 0 -144 16 0 -144 80 0 8.2738 1
0 -600 0 0 600 0 -144 48 0 -144 112 0 13.0041 1
0 -600 0 0 600 0 -144 80 0 -144 144 0 19.0746 1
0 -600 0 0 600 0 -144 112 0 -144 176 0 39.5026 1
0 -600 0 0 600 0 -144 144 0 -144 208 0 62.31 1
0 -600 0 0 600 0 -144 176 0 -144 240 0 77.9143 1
0 -600 0 0 600 0 -144 208 0 -144 272 0 90.5761 1
0 -600 0 0 600 0 -144 240 0 -144 304 0 100.589 1
0 -600 0 0 600 0 -144 272 0 -144 336 0 111.648 1
0 -600 0 0 600 0 -144 304 0 -144 368 0 124.337 1
0 -600 0 0 600 0 -144 336 0 -144 400 0 140.208 1
0 -600 0 0 600 0 -112 -400 0 -112 -368 0 87.6451 1
0 -600 0 0 600 0 -112 -368 0 -112 -336 0 78.2628 1
0 -600 0 0 600 0 -112 -336 0 -112 -304 0 63.9068 1
0 -600 0 0 600 0 -112 -304 0 -112 -272 0 60.5939 1
0 -600 0 0 600 0 -112 -272 0 -112 -240 0 49.6823 1
0 -600 0 0 600 0 -112 -240 0 -112 -208 0 48.0588 1
0 -600 0 0 600 0 -112 -208 0 -112 -176 0 34.6172 1
0 -600 0 0 600 0 -112 -176 0 -112 -144 0 30.0594 1
0 -600 0 0 600 0 -112 -144 0 -112 -112 0 10.3088 1
0 -600 0 0 600 0 -112 -112 0 -112 -80 0 8.31633 1
0 -600 0 0 600 0 -112 -80 0 -112 -48 0 3.93289 1
0 -600 0 0 600 0 -112 -48 0 -112 -16 0 3.36511 1
0 -600 0 0 600 0 -112 -16 0 -112 16 0 2.63511 1
0 -600 0 0 600 0 -112 16 0 -112 48 0 3.36511 1
0 -600 0 0 600 0 -112 48 0 -112 80 0 3.93289 1
0 -600 0 0 600 0 -112 80 0 -112 112 0 8.31633 1
0 -600 0 0 600 0 -112 112 0 -112 144 0 10.3088 1
0 -600 0 0 600 0 -112 144 0 -112 176 0 30.0594 1
0 -600 0 0 600 0 -112 176 0 -112 208 0 34.6172 1
0 -600 0 0 600 0 -112 208 0 -112 240 0 48.0588 1
0 -600 0 0 600 0 -112 240 0 -112 272 0 49.6823 1
0 -600 0 0 600 0 -112 272 0 -112 304 0 60.5939 1
0 -600 0 0 600 0 -112 304 0 -112 336 0 63.9068 1
0 -600 0 0 600 0 -112 336 0 -112 368 0 78.2628 1
0 -600 0 0 600 0 -112 368 0 -112 400 0 87.6451 1
0 -600 0 0 600 0 -112 -400 0 -112 -336 0 165.908 1
0 -600 0 0 600 0 -112 -368 0 -112 -304 0 142.17 1
0 -600 0 0 600 0 -112 -336 0 -112 -272 0 124.501 1
0 -600 0 0 600 0 -112 -304 0 -112 -240 0 110.276 1
0 -600 0 0 600 0 -112 -272 0 -112 -208 0 97.7411 1
0 -600 0 0 600 0 -112 -240 0 -112 -176 0 82.676 1
0 -600 0 0 600 0 -112 -208 0 -112 -144 0 64.6766 1
0 -600 0 0 600 0 -112 -176 0 -112 -112 0 40.3682 1
0 -600 0 0 600 0 -112 -144 0 -112 -80 0 18.6251 1
0 -600 0 0 600 0 -112 -112 0 -112 -48 0 12.2492 1
0 -600 0 0 600 0 -112 -80 0 -112 -16 0 7.298 1
0 -600 0 0 600 0 -112 -48 0 -112 16 0 6.00022 1
0 -600 0 0 600 0 -112 -16 0 -112 48 0 6.00022 1
0 -600 0 0 600 0 -112 16 0 -112 80 0 7.298 1
0 -600 0 0 600 0 -112 48 0 -112 112 0 12.2492 1
0 -600 0 0 600 0 -112 80 0 -112 144 0 18.6251 1
0 -600 0 0 600 0 -112 112 0 -112 176 0 40.3682 1
0 -600 0 0 600 0 -112 144 0 -112 208 0 64.6766 1
0 -600 0 0 600 0 -112 176 0 -112 240 0 82.676 1
0 -600 0 0 600 0 -112 208 0 -112 272 0 97.7411 1
0 -600 0 0 600 0 -112 240 0 -112 304 0 110.276 1
0 -600 0 0 600 0 -112 272 0 -112 336 0 124.501 1
0 -600 0 0 600 0 -112 304 0 -112 368 0 142.17 1
0 -600 0 0 600 0 -112 336 0 -112 400 0 165.908 1
0 -600 0 0 600 0 -80 -400 0 -80 -368 0 101.681 1
0 -600 0 0 600 0 -80 -368 0 -80 -336 0 88.2942 1
0 -600 0 0 600 0 -80 -336 0 -80 -304 0 70.0592 1
0 -600 0 0 600 0 -80 -304 0 -80 -272 0 65.8511 1
0 -600 0 0 600 0 -80 -272 0 -80 -240 0 52.8841 1
0 -600 0 0 600 0 -80 -240 0 -80 -208 0 51.0029 1
0 -600 0 0 600 0 -80 -208 0 -80 -176 0 35.7524 1
0 -600 0 0 600 0 -80 -176 0 -80 -144 0 30.9627 1
0 -600 0 0 600 0 -80 -144 0 -80 -112 0 10.2072 1
0 -600 0 0 600 0 -80 -112 0 -80 -80 0 8.1331 1
0 -600 0 0 600 0 -80 -80 0 -80 -48 0 3.57009 1
0 -600 0 0 600 0 -80 -48 0 -80 -16 0 2.99116 1
0 -600 0 0 600 0 -80 -16 0 -80 16 0 2.24683 1
0 -600 0 0 600 0 -80 16 0 -80 48 0 2.99116 1
0 -600 0 0 600 0 -80 48 0 -80 80 0 3.57009 1
0 -600 0 0 600 0 -80 80 0 -80 112 0 8.1331 1
0 -600 0 0 600 0 -80 112 0 -80 144 0 10.2072 1
0 -600 0 0 600 0 -80 144 0 -80 176 0 30.9627 1
0 -600 0 0 600 0 -80 176 0 -80 208 0 35.7524 1
0 -600 0 0 600 0 -80 208 0 -80 240 0 51.0029 1
0 -600 0 0 600 0 -80 240 0 -80 272 0 52.8841 1
0 -600 0 0 600 0 -80 272 0 -80 304 0 65.8511 1
0 -600 0 0 600 0 -80 304 0 -80 336 0 70.0592 1
0 -600 0 0 600 0 -80 336 0 -80 368 0 88.2942 1
0 -600 0 0 600 0 -80 368 0 -80 400 0 101.681 1
0 -600 0 0 600 0 -80 -400 0 -80 -336 0 189.976 1
0 -600 0 0 600 0 -80 -368 0 -80 -304 0 158.353 1
0 -600 0 0 600 0 -80 -336 0 -80 -272 0 135.91 1
0 -600 0 0 600 0 -80 -304 0 -80 -240 0 118.735 1
0 -600 0 0 600 0 -80 -272 0 -80 -208 0 103.887 1
0 -600 0 0 600 0 -80 -240 0 -80 -176 0 86.7553 1
0 -600 0 0 600 0 -80 -208 0 -80 -144 0 66.7151 1
0 -600 0 0 600 0 -80 -176 0 -80 -112 0 41.1699 1
0 -600 0 0 600 0 -80 -144 0 -80 -80 0 18.3403 1
0 -600 0 0 600 0 -80 -112 0 -80 -48 0 11.7032 1
0 -600 0 0 600 0 -80 -80 0 -80 -16 0 6.56125 1
0 -600 0 0 600 0 -80 -48 0 -80 16 0 5.23799 1
0 -600 0 0 600 0 -80 -16 0 -80 48 0 5.23799 1
0 -600 0 0 600 0 -80 16 0 -80 80 0 6.56125 1
0 -600 0 0 600 0 -80 48 0 -80 112 0 11.7032 1
0 -600 0 0 600 0 -80 80 0 -80 144 0 18.3403 1
0 -600 0 0 600 0 -80 112 0 -80 176 0 41.1699 1
0 -600 0 0 600 0 -80 144 0 -80 208 0 66.7151 1
0 -600 0 0 600 0 -80 176 0 -80 240 0 86.7553 1
0 -600 0 0 600 0 -80 208 0 -80 272 0 103.887 1
0 -600 0 0 600 0 -80 240 0 -80 304 0 118.735 1
0 -600 0 0 600 0 -80 272 0 -80 336 0 135.91 1
0 -600 0 0 600 0 -80 304 0 -80 368 0 158.353 1
0 -600 0 0 600 0 -80 336 0 -80 400 0 189.976 1
0 -600 0 0 600 0 -48 -400 0 -48 -368 0 114.125 1
0 -600 0 0 600 0 -48 -368 0 -48 -336 0 96.3275 1
0 -600 0 0 600 0 -48 -336 0 -48 -304 0 74.5812 1
0 -600 0 0 600 0 -48 -304 0 -48 -272 0 69.5628 1
0 -600 0 0 600 0 -48 -272 0 -48 -240 0 54.9296 1
0 -600 0 0 600 0 -48 -240 0 -48 -208 0 52.8615 1
0 -600 0 0 600 0 -48 -208 0 -48 -176 0 36.4722 1
0 -600 0 0 600 0 -48 -176 0 -48 -144 0 31.5596 1
0 -600 0 0 600 0 -48 -144 0 -48 -112 0 10.2714 1
0 -600 0 0 600 0 -48 -112 0 -48 -80 0 8.14614 1
0 -600 0 0 600 0 -48 -80 0 -48 -48 0 3.47049 1
0 -600 0 0 600 0 -48 -48 0 -48 -16 0 2.87995 1
0 -600 0 0 600 0 -48 -16 0 -48 16 0 2.12067 1
0 -600 0 0 600 0 -48 16 0 -48 48 0 2.87995 1
0 -600 0 0 600 0 -48 48 0 -48 80 0 3.47049 1
0 -600 0 0 600 0 -48 80 0 -48 112 0 8.14614 1
0 -600 0 0 600 0 -48 112 0 -48 144 0 10.2714 1
0 -600 0 0 600 0 -48 144 0 -48 176 0 31.5596 1
0 -600 0 0 600 0 -48 176 0 -48 208 0 36.4722 1
0 -600 0 0 600 0 -48 208 0 -48 240 0 52.8615 1
0 -600 0 0 600 0 -48 240 0 -48 272 0 54.9296 1
0 -600 0 0 600 0 -48 272 0 -48 304 0 69.5628 1
0 -600 0 0 600 0 -48 304 0 -48 336 0 74.5812 1
0 -600 0 0 600 0 -48 336 0 -48 368 0 96.3275 1
0 -600 0 0 600 0 -48 368 0 -48 400 0 114.125 1
0 -600 0 0 600 0 -48 -400 0 -48 -336 0 210.452 1
0 -600 0 0 600 0 -48 -368 0 -48 -304 0 170.909 1
0 -600 0 0 600 0 -48 -336 0 -48 -272 0 144.144 1
0 -600 0 0 600 0 -48 -304 0 -48 -240 0 124.492 1
0 -600 0 0 600 0 -48 -272 0 -48 -208 0 107.791 1
0 -600 0 0 600 0 -48 -240 0 -48 -176 0 89.3337 1
0 -600 0 0 600 0 -48 -208 0 -48 -144 0 68.0318 1
0 -600 0 0 600 0 -48 -176 0 -48 -112 0 41.831 1
0 -600 0 0 600 0 -48 -144 0 -48 -80 0 18.4176 1
0 -600 0 0 600 0 -48 -112 0 -48 -48 0 11.6166 1
0 -600 0 0 600 0 -48 -80 0 -48 -16 0 6.35044 1
0 -600 0 0 600 0 -48 -48 0 -48 16 0 5.00062 1
0 -600 0 0 600 0 -48 -16 0 -48 48 0 5.00062 1
0 -600 0 0 600 0 -48 16 0 -48 80 0 6.35044 1
0 -600 0 0 600 0 -48 48 0 -48 112 0 11.6166 1
0 -600 0 0 600 0 -48 80 0 -48 144 0 18.4176 1
0 -600 0 0 600 0 -48 112 0 -48 176 0 41.831 1
0 -600 0 0 600 0 -48 144 0 -48 208 0 68.0318 1
0 -600 0 0 600 0 -48 176 0 -48 240 0 89.3337 1
0 -600 0 0 600 0 -48 208 0 -48 272 0 107.791 1
0 -600 0 0 600 0 -48 240 0 -48 304 0 124.492 1
0 -600 0 0 600 0 -48 272 0 -48 336 0 144.144 1
0 -600 0 0 600 0 -48 304 0 -48 368 0 170.909 1
0 -600 0 0 600 0 -48 336 0 -48 400 0 210.452 1
0 -600 0 0 600 0 -16 -400 0 -16 -368 0 121.124 1
0 -600 0 0 600 0 -16 -368 0 -16 -336 0 100.846 1
0 -600 0 0 600 0 -16 -336 0 -16 -304 0 77.1248 1
0 -600 0 0 600 0 -16 -304 0 -16 -272 0 71.6506 1
0 -600 0 0 600 0 -16 -272 0 -16 -240 0 56.0802 1
0 -600 0 0 600 0 -16 -240 0 -16 -208 0 53.9069 1
0 -600 0 0 600 0 -16 -208 0 -16 -176 0 36.8771 1
0 -600 0 0 600 0 -16 -176 0 -16 -144 0 31.8953 1
0 -600 0 0 600 0 -16 -144 0 -16 -112 0 10.3076 1
0 -600 0 0 600 0 -16 -112 0 -16 -80 0 8.15348 1
0 -600 0 0 600 0 -16 -80 0 -16 -48 0 3.41447 1
0 -600 0 0 600 0 -16 -48 0 -16 -16 0 2.81739 1
0 -600 0 0 600 0 -16 -16 0 -16 16 0 2.04971 1
0 -600 0 0 600 0 -16 16 0 -16 48 0 2.81739 1
0 -600 0 0 600 0 -16 48 0 -16 80 0 3.41447 1
